USC00030460          30S    28S    26S    26R    29R    27S    22S    22S    29S    36R    33S    26R
USC00030536          23S    22S    24S    22C    24C    24S    24S    22C    29C    32C    28S    21S
USC00030582          33R    29R    25S    30S    22S    20S    20S    22S    32S    40S    35S    32S
USC00030586          32R    31R    25R    25R    24R    23R    23R    24R    29R    38R    37R    29R
USC00030764          30S    32S    24S    27S    26R    25S    26S    31S    33S    47R    39S    31S
USC00030798          27S    32S    21S    24S    22S    25S    26S    24S    30S    36S    35S    25S
USC00030806          22C    20C    18C    20C    25C    17C    13C    16S    19S    26S    25S    23C
USC00030832          30S    29S    27S    26S    25S    24S    31S    26S    32S    36S    34S    31S
USC00030936          22S    25S    23S    20S    23R    23S    18S    17S    23S    32S    27S    27S
USC00031102          29R    32S    25S    24S    23S    26S    24S    25S    32S    38S    38S    29R
USC00031132          35S    32S    27S    25S    33S    31S    38S    30S    40S    37S    42S    28S
USC00031140          35R    30R    28R    28R    25R    24R    19R    26R    39R    47R    38R    32R
USC00031152          32C    32S    23S    25C    24C    22C    20C    26C    32S    43S    40C    35C
USC00031191          27R    27R    25R    19R    22R    22R    16R    25R    27R    42R    32R    30R
USC00031442          30R    28R    24R    24R    26R    27R    20S    23S    31S    42S    27S    24S
USC00031455          39R    34R    26R    28R    24R    24R    22R    17R    27R    34R    47R    36R
USC00031459          28R    24R    21R    21R    25R    25R    19R    20R    25R    27R    29R    21R
USC00031596          31R    30R    24R    18S    20R    26R    21R    22R    27R    37R    36R    29R
USC00031632          25S    19S    19S    21S    25C    21C    18C    17C    25S    31C    29S    23S
USC00031730          27S    30S    24S    25S    23S    23S    24S    24S    30S    47S    38S    32S
USC00031838          34S    29S    23S    25S    23S    24S    24S    24S    26S    36S    35S    27S
USC00031900          23C    28S    22C    20C    16C    19C    20C    19C    18C    20C    21C    19C
USC00031948          38S    32S    27S    26S    25S    24S    21C    29C    34S    37S    36S    32S
USC00031962          24S    27S    23S    23S    25S    21S    17S    23S    28S    41S    36S    25S
USC00031968          23S    27S    20S    24S    21R    20S    15S    19S    27S    32S    26S    22S
USC00032148          24S    26S    22S    27S    21S    24S    22S    21S    28S    39S    32S    27S
USC00032355          23S    29S    27S    22S    24S    22S    18S    23S    27S    42S    32S    29S
USC00032356          23S    22S    21C    20S    19S    22C    24S    22C    25S    19R    22C    23S
USC00032366          29S    27S    24S    28R    29S    30S    21S    26S    27R    32R    36R    30R
USC00032444          30R    24R    20R    17R    19S    23R    23R    21R    24R    29R    30R    22R
USC00032540          31S    37S    27S    24S    25S    28S    25S    28S    29S    48S    40S    30S
USC00032794          39S    33S    30S    23S    29S    25S    28S    27S    34S    43S    46S    32S
USC00032930          26S    24S    21C    17C    19C    22C    23C    22C    27C    32C    27C    24C
USC00032962          33R    28R    21R    23R    29R    26R    22R    25R    29R    38R    40R    30R
USC00032978          29S    27S    21S    20S    20S    23S    20S    20S    25S    33S    28S    27S
USC00033242          24R    36S    30S    22S    22S    19S    16S    20S    27S    30S    24S    23S
USC00033428          29S    32S    24S    24S    25S    21S    20S    27S    30S    39S    37S    33S
USC00033466          28S    28S    19S    23S    27S    27S    25S    28S    26S    34S    30S    27S
USC00033544          22S    22S    18S    18S    14S    18S    19S    19S    22S    23S    20S    20S
USC00033734          23S    24S    22S    22S    28S    21S    16S    16S    28S    34S    26S    21S
USC00033821          32S    24S    23S    21S    26S    23S    16S    15S    23S    32S    31S    22S
USC00033862          28C    24C    20C    20C    19C    20C    17C    15C    22S    32S    29S    26S
USC00034106          34S    37S    27S    26S    29S    28S    26S    27S    29S    38S    46S    31S
USC00034134          30S    30S    26S    29S    26S    22S    20S    21R    26R    47R    38C    31S
USC00034185          28R    29R    24R    25R    26R    21R    23R    24R    27R    40R    34R    33R
USC00034548          24S    29S    19S    24S    25S    23S    22S    28S    32S    46S    36S    32S
USC00034562          31S    32S    26R    28S    27R    26R    23S    23S    28S    40S    33S    29S
USC00034572          34S    33S    29S    31S    30S    21S    26S    25S    29S    37S    42S    26C
USC00034638          21C    24C    18C    21C    21C    22C    16C    19S    23C    33C    24C    18C
USC00034666          35R    32S    22S    27S    29S    20S    21S    30S    35S    29S    29R    28R
USC00034756          30R    33R    22R    23S    21S    23S    21C    23C    33S    36S    31R    29R
USC00034938          35S    30S    27S    28S    24S    26R    31S    31S    38R    41R    37R    28S
USC00034988          30C    35S    25S    28S    29S    31S    26S    29S    31S    42S    39S    33S
USC00035018          36R    31R    24R    30R    24R    28R    24R    31R    38R    40R    37R    26R
USC00035036          30R    26R    22R    20R    21S    19S    21S    18S    24S    28R    29R    21R
